family,p,n,instance,k,time_s,improvement_pct,moves,scans,time_per_scan_ms,avg_neighborhood_size,initial_objective,final_objective
Euclidean,1,500,12,5,0.838849,18.019034,326,327,2.469398,12935.11315,24825103.305061,20351859.46854
Euclidean,1,500,13,5,0.901197,21.56323,353,354,2.44891,13171.118644,23444381.851214,18389015.973372
Euclidean,1,500,14,5,1.03739,26.110904,396,397,2.528189,13087.274559,25175153.468707,18601693.346323
Euclidean,1,500,15,5,1.101706,22.529264,458,459,2.332708,12594.257081,24553278.47401,19021605.524187
Euclidean,1,500,16,5,0.814866,20.2327,341,342,2.293611,12470.789474,23258239.673977,18552469.874108
Euclidean,1,500,17,5,0.923488,30.622829,374,375,2.382035,12784.250667,25360587.548512,17594458.180082
Euclidean,1,500,18,5,1.011672,24.767063,397,398,2.457113,12791.929648,23909254.820971,17987634.536958
Euclidean,1,500,19,5,0.905848,28.609525,362,363,2.412799,12888.231405,25549431.944775,18239860.745645
Euclidean,1,500,20,5,0.804753,15.861814,333,334,2.320243,12432.526946,24349508.158422,20487234.492017
Euclidean,1,500,1,8,2.913264,26.610435,383,384,7.502466,31197.583333,24256550.419197,17801776.955713
Euclidean,1,500,2,8,3.54198,21.544927,439,440,7.977014,31032.463636,23378326.810005,18341483.332327
Euclidean,1,500,3,8,3.08206,23.412752,418,419,7.277396,30151.016706,23838761.831871,18257451.692667
Euclidean,1,500,4,8,3.164719,28.240202,409,410,7.645434,31457.843902,24798510.841585,17795361.35821
Euclidean,1,500,5,8,2.93082,17.138824,350,351,8.260222,33217.732194,23225407.149746,19244845.506811
Euclidean,1,500,6,8,2.973897,22.757557,396,397,7.414018,30757.939547,24709702.119493,19086377.49393
Euclidean,1,500,7,8,2.362594,5.365127,308,309,7.547091,31310.640777,23793718.904236,22517155.555717
Euclidean,1,500,8,8,2.835285,18.684306,377,378,7.410693,30562.153439,24016740.232963,19529378.885952
Euclidean,1,500,9,8,2.599518,14.770213,341,342,7.508801,30581.74269,24401724.793322,20797538.147256
Euclidean,1,500,10,8,3.230934,18.910184,411,412,7.768862,32116.917476,23869690.29366,19355887.964102
Euclidean,1,500,11,8,3.450601,26.533215,455,456,7.499287,30785.912281,24881690.968651,18279778.472377
Euclidean,1,500,12,8,3.372888,26.17215,465,466,7.16683,29439.909871,24825103.305061,18327840.023227
Euclidean,1,500,13,8,2.918522,14.621526,395,396,7.289654,30128.222222,23444381.851214,20016455.442072
Euclidean,1,500,14,8,3.322513,23.411656,412,413,7.964123,31736.343826,25175153.468707,19281233.150129
Euclidean,1,500,15,8,3.439565,25.245254,447,448,7.60571,30932.223214,24553278.47401,18354741.074217
Euclidean,1,500,16,8,3.058625,20.701858,416,417,7.261053,29933.184652,23258239.673977,18443351.890266
Euclidean,1,500,17,8,3.291702,30.384672,405,406,8.033502,31760.862069,25360587.548512,17654856.09438
Euclidean,1,500,18,8,3.143272,23.219534,415,416,7.482248,30988.475962,23909254.820971,18357637.216906
Euclidean,1,500,19,8,3.366829,31.709857,402,403,8.277471,33974.441687,25549431.944775,17447743.589536
Euclidean,1,500,20,8,2.537025,22.565662,315,316,7.927801,32917.291139,24349508.158422,18854880.514594
Euclidean,1,500,1,10,5.044022,25.615987,397,398,12.594907,45202.125628,24256550.419197,18042995.592306
Euclidean,1,500,2,10,6.431543,22.603287,512,513,12.477041,45412.448343,23378326.810005,18094056.473327
Euclidean,1,500,3,10,5.437658,24.229748,388,389,13.896229,49617.557841,23838761.831871,18062689.874235
Euclidean,1,500,4,10,5.85869,20.336819,414,415,14.039998,51331.79759,24798510.841585,19755282.471073
Euclidean,1,500,5,10,5.966029,21.610447,422,423,14.031452,51361.323877,23225407.149746,18206292.745237
Euclidean,1,500,6,10,5.80429,24.028964,429,430,13.424479,48034.47907,24709702.119493,18772216.616603
Euclidean,1,500,7,10,6.45348,23.414359,493,494,12.99887,47081.785425,23793718.904236,18222572.115066
Euclidean,1,500,8,10,4.205831,10.823775,325,326,12.80742,46151.233129,24016740.232963,21417222.276792
Euclidean,1,500,9,10,5.053217,16.528383,377,378,13.286169,48333.645503,24401724.793322,20368514.191926
Euclidean,1,500,10,10,6.558019,19.011782,483,484,13.485556,48702.582645,23869690.29366,19331636.814023
Euclidean,1,500,11,10,5.094951,21.62588,384,385,13.150595,48412.462338,24881690.968651,19500806.4172
Euclidean,1,500,12,10,6.08021,27.760302,423,424,14.259778,50735.995283,24825103.305061,17933579.581533
Euclidean,1,500,13,10,5.929864,15.059547,448,449,13.136784,47708.895323,23444381.851214,19913764.21754
Euclidean,1,500,14,10,5.559039,30.645125,413,414,13.352903,48375.323671,25175153.468707,17460196.133003
Euclidean,1,500,15,10,5.458696,22.780186,420,421,12.892843,46015.581948,24553278.47401,18959996.073106
Euclidean,1,500,16,10,5.256861,20.603982,407,408,12.803157,46034.04902,23258239.673977,18466116.129342
Euclidean,1,500,17,10,6.196732,33.192265,432,433,14.238961,50374.655889,25360587.548512,16942834.229851
Euclidean,1,500,18,10,5.57277,24.775971,387,388,14.276933,51111.886598,23909254.820971,17985504.739909
Euclidean,1,500,19,10,5.146233,30.3129,440,441,11.596678,42438.013605,25549431.944775,17804658.196622
Euclidean,1,500,20,10,5.587068,24.416243,386,387,14.357956,52504.397933,24349508.158422,18404273.082831
Euclidean,1,500,1,12,7.408449,26.52819,347,348,21.198575,69147.017241,24256550.419197,17821726.713814
Euclidean,1,500,2,12,8.941874,24.135908,483,484,18.40824,62073.789256,23378326.810005,17735755.433517
Euclidean,1,500,3,12,8.353429,17.449528,311,312,26.677487,87902.692308,23838761.831871,19679010.477251
Euclidean,1,500,4,12,7.701694,27.837711,390,391,19.619926,66237.304348,24798510.841585,17895173.155558
Euclidean,1,500,5,12,9.491321,18.568497,450,451,20.975938,68793.778271,23225407.149746,18912798.151108
Euclidean,1,500,6,12,9.67508,29.220555,507,508,18.984258,62700.65748,24709702.119493,17489390.091123
Euclidean,1,500,7,12,7.181422,16.016493,386,387,18.478382,62407.819121,23793718.904236,19982799.571137
Euclidean,1,500,8,12,5.721961,10.63403,303,304,18.72172,62890.565789,24016740.232963,21462792.801294
Euclidean,1,500,9,12,7.529715,16.427069,352,353,21.236419,70344.385269,24401724.793322,20393236.64615
Euclidean,1,500,10,12,9.452544,21.791631,395,396,23.787707,77146.868687,23869690.29366,18668095.349388
Euclidean,1,500,11,12,7.595859,24.464673,375,376,20.118242,67216.207447,24881690.968651,18794466.528341
Euclidean,1,500,12,12,9.500133,30.377832,508,509,18.604253,62068.573674,24825103.305061,17283775.13421
Euclidean,1,500,13,12,6.975191,9.23995,374,375,18.51616,62087.024,23444381.851214,21278132.656565
Euclidean,1,500,14,12,9.004831,28.654758,450,451,19.897594,65114.274945,25175153.468707,17961274.149824
Euclidean,1,500,15,12,8.87409,23.758009,469,470,18.815432,59609.017021,24553278.47401,18719908.301943
Euclidean,1,500,16,12,8.178669,20.662255,400,401,20.315606,67554.294264,23258239.673977,18452562.92897
Euclidean,1,500,17,12,8.377429,31.724095,408,409,20.406259,68323.599022,25360587.548512,17315170.553766
Euclidean,1,500,18,12,7.326019,15.215764,370,371,19.663849,65423.87062,23909254.820971,20271278.988576
Euclidean,1,500,19,12,9.252385,30.942358,504,505,18.261394,61234.182178,25549431.944775,17643835.204904
Euclidean,1,500,20,12,8.724538,24.35288,335,336,25.87556,84641.22619,24349508.158422,18419701.708924
Euclidean,1,500,1,20,18.809509,26.71537,365,366,51.308852,141492.502732,24256550.419197,17776323.224412
Euclidean,1,500,2,20,23.712395,21.797219,465,466,50.818234,137578.665236,23378326.810005,18282501.773666
Euclidean,1,500,3,20,25.809302,17.553454,336,337,76.493599,204553.691395,23838761.831871,19654235.708872
Euclidean,1,500,4,20,24.307865,28.678561,438,439,55.297677,148794.528474,24798510.841585,17686654.660562
Euclidean,1,500,5,20,23.72934,18.440803,428,429,55.241876,152437.934732,23225407.149746,18942455.620538
Euclidean,1,500,6,20,25.324166,28.787344,453,454,55.710793,151118.365639,24709702.119493,17596435.075948
Euclidean,1,500,7,20,20.594776,21.140223,417,418,49.197026,137043.956938,23793718.904236,18763673.615348
Euclidean,1,500,8,20,17.49092,11.106531,357,358,48.770249,134040.681564,24016740.232963,21349313.624408
Euclidean,1,500,9,20,19.559538,16.487386,342,343,56.936933,155283.376093,24401724.793322,20378518.133157
Euclidean,1,500,10,20,37.230316,19.846854,423,424,87.732738,229476.386792,23869690.29366,19132307.733018
Euclidean,1,500,11,20,22.347233,28.138711,445,446,50.035478,138205.192825,24881690.968651,17880303.854003
Euclidean,1,500,12,20,24.041833,29.457956,433,434,55.324465,149809.870968,24825103.305061,17512135.407502
Euclidean,1,500,13,20,18.807147,7.924283,349,350,53.641914,142046.337143,23444381.851214,21586582.582863
Euclidean,1,500,14,20,22.938678,30.586936,484,485,47.231491,130816.936082,25175153.468707,17474845.352872
Euclidean,1,500,15,20,30.734038,26.016152,474,475,64.635135,168919.76,24553278.47401,18165460.315034
Euclidean,1,500,16,20,21.46429,20.613822,403,404,53.05427,142227.044554,23258239.673977,18463827.59927
Euclidean,1,500,17,20,25.422615,31.23981,430,431,58.911984,162217.382831,25360587.548512,17437988.129193
Euclidean,1,500,18,20,20.968461,19.625483,380,381,54.950454,151814.771654,23909254.820971,19216948.007264
Euclidean,1,500,19,20,25.30927,32.17984,464,465,54.360297,148642.989247,25549431.944775,17327665.706117
Euclidean,1,500,20,20,22.117398,25.011343,354,355,62.214318,166700.912676,24349508.158422,18259369.246957
Euclidean,2,500,1,1,0.10419,7.239932,223,224,0.265388,996.0,76818.766179,71257.139854
Euclidean,2,500,2,1,0.105047,1.817894,218,219,0.276858,996.0,73844.297329,72501.886067
Euclidean,2,500,3,1,0.106667,7.295173,234,235,0.25646,996.0,75882.928432,70347.137687
Euclidean,2,500,4,1,0.100017,8.897308,209,210,0.273286,996.0,79200.053096,72153.380512
Euclidean,2,500,5,1,0.097513,0.902457,216,217,0.243594,996.0,73584.918601,72920.846382
Euclidean,2,500,6,1,0.100616,1.672903,218,219,0.261279,996.0,78038.841505,76733.327126
Euclidean,2,500,7,1,0.087921,0.66352,173,174,0.246638,996.0,76051.535602,75546.918597
Euclidean,2,500,8,1,0.107477,4.56875,240,241,0.262614,996.0,75928.578967,72459.592134
Euclidean,2,500,9,1,0.110085,2.457507,256,257,0.262568,996.0,77058.593058,75164.872614
Euclidean,2,500,10,1,0.102108,6.051317,237,238,0.246891,996.0,75985.356233,71387.241738
Euclidean,2,500,11,1,0.10077,1.143421,227,228,0.251254,996.0,78800.343416,77899.323613
Euclidean,2,500,12,1,0.106432,1.528614,244,245,0.261057,996.0,78518.278963,77318.037167
Euclidean,2,500,13,1,0.103444,1.734496,243,244,0.241795,996.0,74365.968196,73076.093411
Euclidean,2,500,14,1,0.092061,0.975731,192,193,0.256959,996.0,79775.054148,78996.664591
Euclidean,2,500,15,1,0.104291,0.675495,238,239,0.249799,996.0,78447.661363,77917.751535
Euclidean,2,500,16,1,0.106358,2.128128,242,243,0.26207,996.0,74469.713897,72884.902706
Euclidean,2,500,17,1,0.109616,17.804346,243,244,0.26968,996.0,80809.909184,66422.233528
Euclidean,2,500,18,1,0.103248,2.548147,208,209,0.286254,996.0,76039.053421,74101.466246
Euclidean,2,500,19,1,0.109197,8.964401,240,241,0.27451,996.0,81275.85097,73989.958132
Euclidean,2,500,20,1,0.112441,11.139221,246,247,0.276777,996.0,77477.92447,68847.48721
Euclidean,2,500,1,2,0.297418,20.563253,376,377,0.667698,2643.718833,76818.766179,61022.328672
Euclidean,2,500,2,2,0.215157,3.356366,311,312,0.550577,2654.320513,73844.297329,71365.812713
Euclidean,2,500,3,2,0.219807,12.406504,306,307,0.570619,2677.042345,75882.928432,66468.510146
Euclidean,2,500,4,2,0.223801,18.097284,314,315,0.577473,2677.301587,79200.053096,64866.994209
Euclidean,2,500,5,2,0.228352,14.753687,325,326,0.568414,2693.104294,73584.918601,62728.429765
Euclidean,2,500,6,2,0.214347,15.64763,316,317,0.532577,2653.974763,78038.841505,65827.612318
Euclidean,2,500,7,2,0.173588,1.051806,240,241,0.543739,2683.502075,76051.535602,75251.620641
Euclidean,2,500,8,2,0.19712,6.356949,284,285,0.530196,2655.17193,75928.578967,71101.837772
Euclidean,2,500,9,2,0.207014,4.834618,292,293,0.54628,2668.040956,77058.593058,73333.104541
Euclidean,2,500,10,2,0.219087,11.9533,314,315,0.560152,2684.533333,75985.356233,66902.598929
Euclidean,2,500,11,2,0.194136,7.529935,283,284,0.527373,2669.133803,78800.343416,72866.728902
Euclidean,2,500,12,2,0.18839,11.851838,272,273,0.529081,2672.586081,78518.278963,69212.420058
Euclidean,2,500,13,2,0.215491,2.072929,305,306,0.557209,2664.627451,74365.968196,72824.414728
Euclidean,2,500,14,2,0.269104,15.966313,344,345,0.656722,2678.411594,79775.054148,67037.919382
Euclidean,2,500,15,2,0.214855,2.632358,303,304,0.568924,2689.697368,78447.661363,76382.637692
Euclidean,2,500,16,2,0.216791,9.131589,313,314,0.552452,2657.299363,74469.713897,67669.445522
Euclidean,2,500,17,2,0.210656,17.37866,301,302,0.548838,2665.291391,80809.909184,66766.229981
Euclidean,2,500,18,2,0.215089,14.730283,306,307,0.562098,2670.410423,76039.053421,64838.285623
Euclidean,2,500,19,2,0.271969,23.42327,362,363,0.632207,2677.327824,81275.85097,62238.388848
Euclidean,2,500,20,2,0.225279,14.8377,321,322,0.566981,2658.68323,77477.92447,65981.982557
Euclidean,2,500,1,3,0.417695,18.809883,343,344,1.086218,5146.610465,76818.766179,62369.246162
Euclidean,2,500,2,3,0.426454,7.75377,374,375,1.022848,5116.016,73844.297329,68118.580467
Euclidean,2,500,3,3,0.384133,14.556706,308,309,1.100129,5140.12945,75882.928432,64836.873754
Euclidean,2,500,4,3,0.482263,24.004501,405,406,1.0768,5085.758621,79200.053096,60188.475196
Euclidean,2,500,5,3,0.405903,15.244371,329,330,1.096218,5212.054545,73584.918601,62367.360506
Euclidean,2,500,6,3,0.369926,19.146983,305,306,1.052098,5172.503268,78038.841505,63096.757672
Euclidean,2,500,7,3,0.37328,17.068679,296,297,1.102923,5227.555556,76051.535602,63070.542986
Euclidean,2,500,8,3,0.355439,5.044837,308,309,1.000259,5112.02589,75928.578967,72098.105946
Euclidean,2,500,9,3,0.376183,13.850938,325,326,1.021742,5123.429448,77058.593058,66385.254755
Euclidean,2,500,10,3,0.385899,12.609728,316,317,1.075817,5244.460568,75985.356233,66403.809466
Euclidean,2,500,11,3,0.440163,22.410858,386,387,1.025093,5194.868217,78800.343416,61140.510099
Euclidean,2,500,12,3,0.393734,18.971606,313,314,1.112962,5167.471338,78518.278963,63622.100343
Euclidean,2,500,13,3,0.337828,2.23713,287,288,1.01826,5121.895833,74365.968196,72702.305066
Euclidean,2,500,14,3,0.382604,15.430824,310,311,1.093765,5236.424437,79775.054148,67465.105734
Euclidean,2,500,15,3,0.396419,16.707398,335,336,1.049113,5118.392857,78447.661363,65341.097968
Euclidean,2,500,16,3,0.4079,17.7412,354,355,1.018856,5060.980282,74469.713897,61257.892704
Euclidean,2,500,17,3,0.459938,27.372603,384,385,1.082332,5164.394805,80809.909184,58690.133749
Euclidean,2,500,18,3,0.353784,10.202229,309,310,0.997458,5163.729032,76039.053421,68281.374967
Euclidean,2,500,19,3,0.500943,21.765767,421,422,1.083855,5209.379147,81275.85097,63585.538905
Euclidean,2,500,20,3,0.394538,18.558671,324,325,1.079883,5205.298462,77477.92447,63099.051674
Euclidean,2,500,1,4,0.797254,20.510815,424,425,1.777355,8454.936471,76818.766179,61062.611274
Euclidean,2,500,2,4,0.646076,7.696707,347,348,1.725155,8555.977011,73844.297329,68160.718225
Euclidean,2,500,3,4,0.68758,14.982893,375,376,1.709715,8322.042553,75882.928432,64513.470353
Euclidean,2,500,4,4,0.72934,23.205768,370,371,1.847954,8658.150943,79200.053096,60821.072738
Euclidean,2,500,5,4,0.635248,15.205386,327,328,1.807982,8625.268293,73584.918601,62396.047781
Euclidean,2,500,6,4,0.593866,17.653607,297,298,1.84794,8729.006711,78038.841505,64262.171131
Euclidean,2,500,7,4,0.66848,14.254003,330,331,1.892692,8575.528701,76051.535602,65211.147416
Euclidean,2,500,8,4,0.766877,15.454626,412,413,1.752646,8450.953995,75928.578967,64194.10119
Euclidean,2,500,9,4,0.601256,13.730541,308,309,1.801848,8676.796117,77058.593058,66478.03164
Euclidean,2,500,10,4,0.750067,14.381469,381,382,1.851618,8635.989529,75985.356233,65057.545966
Euclidean,2,500,11,4,0.66854,21.720247,327,328,1.90139,8714.957317,78800.343416,61684.713883
Euclidean,2,500,12,4,0.594194,9.133172,286,287,1.920216,8763.163763,78518.278963,71347.069392
Euclidean,2,500,13,4,0.56907,2.260354,290,291,1.804289,8460.735395,74365.968196,72685.034431
Euclidean,2,500,14,4,0.765002,19.559271,356,357,2.021597,8734.633053,79775.054148,64171.635222
Euclidean,2,500,15,4,0.798373,20.303223,405,406,1.860975,8597.748768,78447.661363,62520.257674
Euclidean,2,500,16,4,0.724001,18.029215,390,391,1.739084,8162.956522,74469.713897,61043.409054
Euclidean,2,500,17,4,0.67744,21.136457,328,329,1.927903,8523.556231,80809.909184,63729.557795
Euclidean,2,500,18,4,0.689825,15.873926,359,360,1.794331,8613.188889,76039.053421,63968.670272
Euclidean,2,500,19,4,0.691274,24.29937,357,358,1.810927,8541.027933,81275.85097,61526.330986
Euclidean,2,500,20,4,0.757054,22.072383,394,395,1.809965,8504.162025,77477.92447,60376.700034
Euclidean,2,500,1,5,1.27951,23.860228,376,377,3.278369,12973.787798,76818.766179,58489.633058
Euclidean,2,500,2,5,1.205904,11.435649,356,357,3.254863,13225.137255,73844.297329,65399.722488
Euclidean,2,500,3,5,1.150025,15.348229,377,378,2.927608,12699.137566,75882.928432,64236.242716
Euclidean,2,500,4,5,1.383775,25.065348,421,422,3.167256,12781.146919,79200.053096,59348.283966
Euclidean,2,500,5,5,1.147492,16.171322,365,366,3.016199,13007.945355,73584.918601,61685.264329
Euclidean,2,500,6,5,1.131066,20.228698,359,360,3.022306,13032.166667,78038.841505,62252.599552
Euclidean,2,500,7,5,1.022673,14.854064,336,337,2.906721,12829.958457,76051.535602,64754.791959
Euclidean,2,500,8,5,1.116173,13.560996,353,354,3.029997,12712.19774,75928.578967,65631.90761
Euclidean,2,500,9,5,1.502509,17.388651,472,473,3.084008,13067.915433,77058.593058,63659.14349
Euclidean,2,500,10,5,1.147338,14.627051,347,348,3.163466,13397.856322,75985.356233,64870.939539
Euclidean,2,500,11,5,1.146505,22.48067,347,348,3.169471,13205.931034,78800.343416,61085.498098
Euclidean,2,500,12,5,1.31383,17.14024,376,377,3.364459,13118.954907,78518.278963,65060.057849
Euclidean,2,500,13,5,1.036509,14.429572,329,330,3.008264,13005.927273,74365.968196,63635.277036
Euclidean,2,500,14,5,1.313416,26.040387,432,433,2.930268,12800.95612,79775.054148,59001.321326
Euclidean,2,500,15,5,1.212357,22.790831,393,394,2.962627,13164.050761,78447.661363,60568.787241
Euclidean,2,500,16,5,1.17725,18.182368,376,377,3.00387,12281.543767,74469.713897,60929.356819
Euclidean,2,500,17,5,1.075088,28.096325,343,344,2.997145,13281.895349,80809.909184,58105.294133
Euclidean,2,500,18,5,1.03875,15.831211,330,331,2.997468,13017.867069,76039.053421,64001.150695
Euclidean,2,500,19,5,1.475672,26.236593,433,434,3.300364,12935.396313,81275.85097,59951.836866
Euclidean,2,500,20,5,1.297,19.458991,308,309,4.048249,13025.909385,77477.92447,62401.501837
Euclidean,2,500,1,8,3.863558,24.357555,359,360,10.602783,31250.972222,76818.766179,58107.593127
Euclidean,2,500,2,8,3.953568,16.508112,401,402,9.725182,31388.313433,73844.297329,61653.997652
Euclidean,2,500,3,8,3.696485,20.869119,360,361,10.121765,32081.423823,75882.928432,60046.829647
Euclidean,2,500,4,8,4.437541,25.686383,435,436,10.07495,32018.43578,79200.053096,58856.423858
Euclidean,2,500,5,8,3.648857,15.013564,346,347,10.391023,34122.927954,73584.918601,62537.199524
Euclidean,2,500,6,8,3.508436,21.001288,350,351,9.871191,32900.159544,78038.841505,61649.679901
Euclidean,2,500,7,8,3.683967,16.624926,383,384,9.480172,31213.666667,76051.535602,63408.023888
Euclidean,2,500,8,8,3.987591,18.603273,403,404,9.762812,31682.970297,75928.578967,61803.378493
Euclidean,2,500,9,8,3.720165,6.526157,400,401,9.164651,30896.72818,77058.593058,72029.628457
Euclidean,2,500,10,8,4.11397,14.814245,392,393,10.356573,33038.0,75985.356233,64728.699199
Euclidean,2,500,11,8,3.672571,20.17032,380,381,9.521005,31597.128609,78800.343416,62906.061777
Euclidean,2,500,12,8,3.342371,23.806434,347,348,9.475106,32163.275862,78518.278963,59825.87696
Euclidean,2,500,13,8,5.129848,15.129512,564,565,8.996074,30220.350442,74365.968196,63114.759869
Euclidean,2,500,14,8,3.849773,20.647057,396,397,9.590738,31864.448363,79775.054148,63303.852931
Euclidean,2,500,15,8,4.103586,21.813955,387,388,10.459925,33159.139175,78447.661363,61335.124038
Euclidean,2,500,16,8,3.455961,18.817266,359,360,9.473269,30978.777778,74469.713897,60456.549508
Euclidean,2,500,17,8,4.098435,27.838789,398,399,10.162847,33470.431078,80809.909184,58313.408822
Euclidean,2,500,18,8,4.747986,15.133444,508,509,9.235733,30950.903733,76039.053421,64531.725858
Euclidean,2,500,19,8,4.03412,26.846352,409,410,9.732671,32019.990244,81275.85097,59456.249954
Euclidean,2,500,20,8,3.921866,24.012535,382,383,10.127277,33562.16188,77477.92447,58873.511105
Euclidean,2,500,1,10,6.52727,22.571607,412,413,15.698482,46733.389831,76818.766179,59479.536454
Euclidean,2,500,2,10,6.833052,18.775642,443,444,15.291703,45615.518018,73844.297329,59979.5565
Euclidean,2,500,3,10,6.968152,16.29997,397,398,17.401367,51706.175879,75882.928432,63514.034175
Euclidean,2,500,4,10,7.52441,18.973488,425,426,17.559991,51877.15493,79200.053096,64173.040136
Euclidean,2,500,5,10,6.367813,17.503951,380,381,16.601577,49214.283465,73584.918601,60704.650765
Euclidean,2,500,6,10,7.212841,21.647948,457,458,15.653616,46451.061135,78038.841505,61145.033873
Euclidean,2,500,7,10,7.607768,23.004413,437,438,17.27016,47689.009132,76051.535602,58556.32615
Euclidean,2,500,8,10,6.738889,15.952881,404,405,16.533119,48593.812346,75928.578967,63815.783204
Euclidean,2,500,9,10,5.636171,12.611194,339,340,16.452974,48633.282353,77058.593058,67340.58463
Euclidean,2,500,10,10,6.948987,15.143426,399,400,17.262635,50925.05,75985.356233,64478.570116
Euclidean,2,500,11,10,6.459172,24.000215,405,406,15.801207,46866.497537,78800.343416,59888.091894
Euclidean,2,500,12,10,6.973057,17.248444,427,428,16.187486,47809.504673,78518.278963,64975.097264
Euclidean,2,500,13,10,7.076443,15.333513,408,409,17.195518,50576.195599,74365.968196,62963.053068
Euclidean,2,500,14,10,6.746392,25.499971,395,396,16.928149,49555.888889,79775.054148,59432.438581
Euclidean,2,500,15,10,6.933652,23.559271,422,423,16.289572,48331.078014,78447.661363,59965.964254
Euclidean,2,500,16,10,6.879262,18.899208,394,395,17.305035,49479.225316,74469.713897,60395.527455
Euclidean,2,500,17,10,6.749314,28.516368,376,377,17.786088,52310.498674,80809.909184,57765.858378
Euclidean,2,500,18,10,7.365351,20.644873,462,463,15.811125,46597.987041,76039.053421,60340.887249
Euclidean,2,500,19,10,7.748888,29.452898,432,433,17.79242,50502.762125,81275.85097,57337.757146
Euclidean,2,500,20,10,6.572823,23.292508,353,354,18.445201,53986.638418,77477.92447,59431.372985
Euclidean,2,500,1,12,8.967005,23.467254,360,361,24.719742,67723.141274,76818.766179,58791.510945
Euclidean,2,500,2,12,10.05914,20.274321,417,418,23.957435,65252.4689,73844.297329,58872.86731
Euclidean,2,500,3,12,10.571024,16.371171,384,385,27.345273,74498.202597,75882.928432,63460.004391
Euclidean,2,500,4,12,11.177106,19.086637,417,418,26.635163,72672.382775,79200.053096,64083.426514
Euclidean,2,500,5,12,10.635627,18.148013,410,411,25.774224,69722.004866,73584.918601,60230.718192
Euclidean,2,500,6,12,10.298644,23.306362,421,422,24.301836,65342.995261,78038.841505,59850.826791
Euclidean,2,500,7,12,11.131091,19.934363,431,432,25.66491,68990.444444,76051.535602,60891.14619
Euclidean,2,500,8,12,11.176904,16.345758,450,451,24.686164,66190.461197,75928.578967,63517.477488
Euclidean,2,500,9,12,8.760438,14.240957,352,353,24.687065,67223.416431,77058.593058,66084.711798
Euclidean,2,500,10,12,10.030562,9.610822,361,362,27.588519,73890.922652,75985.356233,68682.538868
Euclidean,2,500,11,12,10.93987,24.868613,457,458,23.790893,63551.89083,78800.343416,59203.790597
Euclidean,2,500,12,12,11.711623,25.158094,448,449,25.985374,68928.801782,78518.278963,58764.576852
Euclidean,2,500,13,12,14.660028,15.713132,542,543,26.915361,69445.145488,74365.968196,62680.745159
Euclidean,2,500,14,12,11.998215,27.433501,413,414,28.875527,75363.188406,79775.054148,57889.963511
Euclidean,2,500,15,12,10.420074,22.385314,394,395,26.265296,71003.250633,78447.661363,60886.905661
Euclidean,2,500,16,12,10.337731,18.888496,374,375,27.451416,72523.258667,74469.713897,60403.505056
Euclidean,2,500,17,12,11.912398,29.172555,421,422,28.125026,75431.7109,80809.909184,57235.593844
Euclidean,2,500,18,12,12.079443,20.805451,486,487,24.715778,67019.092402,76039.053421,60218.785493
Euclidean,2,500,19,12,12.547442,30.237279,493,494,25.311893,68304.384615,81275.85097,56700.245124
Euclidean,2,500,20,12,11.245806,23.442411,400,401,27.937,74938.84788,77477.92447,59315.230775
Euclidean,2,500,1,20,25.172212,21.745139,391,392,64.104872,138686.785714,76818.766179,60114.418574
Euclidean,2,500,2,20,37.377333,21.258176,483,484,77.132723,156719.053719,73844.297329,58146.346287
Euclidean,2,500,3,20,30.015494,16.382481,353,354,84.664754,180043.169492,75882.928432,63451.421894
Euclidean,2,500,4,20,27.781826,19.154862,431,432,64.209639,140277.796296,79200.053096,64029.392264
Euclidean,2,500,5,20,40.329863,15.416571,383,384,104.910042,213260.604167,73584.918601,62240.647167
Euclidean,2,500,6,20,33.871703,23.945343,462,463,73.05851,150589.684665,78038.841505,59352.172982
Euclidean,2,500,7,20,40.481361,22.105244,529,530,76.295817,154473.984906,76051.535602,59240.157916
Euclidean,2,500,8,20,26.95617,18.377744,390,391,68.824038,147125.038363,75928.578967,61974.619174
Euclidean,2,500,9,20,29.313811,14.46789,348,349,83.867754,175696.69341,77058.593058,65909.840588
Euclidean,2,500,10,20,29.365476,9.797498,334,335,87.525161,182779.385075,75985.356233,68540.692777
Euclidean,2,500,11,20,30.146785,25.837362,435,436,69.042103,148586.220183,78800.343416,58440.413183
Euclidean,2,500,12,20,34.783822,25.061155,438,439,79.133358,165472.268793,78518.278963,58840.691405
Euclidean,2,500,13,20,38.604883,22.622292,470,471,81.865155,168111.711253,74365.968196,57542.681863
Euclidean,2,500,14,20,32.452982,27.714789,425,426,76.075603,161811.976526,79775.054148,57665.56644
Euclidean,2,500,15,20,35.10265,21.957257,409,410,85.511676,175070.487805,78447.661363,61222.706891
Euclidean,2,500,16,20,30.924942,19.873798,407,408,75.6879,155397.460784,74469.713897,59669.753437
Euclidean,2,500,17,20,29.585299,29.601389,421,422,70.004701,147635.464455,80809.909184,56889.053986
Euclidean,2,500,18,20,34.719875,18.873501,471,472,73.466822,153501.355932,76039.053421,61687.822012
Euclidean,2,500,19,20,31.51868,29.58238,471,472,66.679104,142141.004237,81275.85097,57232.519734
Euclidean,2,500,20,20,28.94809,22.918104,340,341,84.761211,172418.093842,77477.92447,59721.452796
